Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
modDyeRgb_0_191_191,item_modifiers,mod,,,7Dyes[tm] Dye: 180-100-075 ,,7Dyes[tm] Dye: 180-100-075 ,7Dyes[tm] Dye: 180-100-075 ,7Dyes[tm] Dye: 180-100-075 ,7Dyes[tm] Dye: 180-100-075 ,7Dyes[tm] Dye: 180-100-075 ,7Dyes[tm] Dye: 180-100-075 ,7Dyes[tm] Dye: 180-100-075 ,7Dyes[tm] Dye: 180-100-075 ,7Dyes[tm] Dye: 180-100-075 ,7Dyes[tm] Dye: 180-100-075 ,7Dyes[tm] Dye: 180-100-075 ,7Dyes[tm] Dye: 180-100-075 ,7Dyes[tm] Dye: 180-100-075 
modPigmentRgb_0_255_255,item_modifiers,mod,,,7Dyes[tm] Dye: 180-100-100 (Pigment) (Pure Cyan),,7Dyes[tm] Dye: 180-100-100 (Pigment) (Pure Cyan),7Dyes[tm] Dye: 180-100-100 (Pigment) (Pure Cyan),7Dyes[tm] Dye: 180-100-100 (Pigment) (Pure Cyan),7Dyes[tm] Dye: 180-100-100 (Pigment) (Pure Cyan),7Dyes[tm] Dye: 180-100-100 (Pigment) (Pure Cyan),7Dyes[tm] Dye: 180-100-100 (Pigment) (Pure Cyan),7Dyes[tm] Dye: 180-100-100 (Pigment) (Pure Cyan),7Dyes[tm] Dye: 180-100-100 (Pigment) (Pure Cyan),7Dyes[tm] Dye: 180-100-100 (Pigment) (Pure Cyan),7Dyes[tm] Dye: 180-100-100 (Pigment) (Pure Cyan),7Dyes[tm] Dye: 180-100-100 (Pigment) (Pure Cyan),7Dyes[tm] Dye: 180-100-100 (Pigment) (Pure Cyan),7Dyes[tm] Dye: 180-100-100 (Pigment) (Pure Cyan)
pigment_dust_rgb0_255_255,items,Item,,,7Dyes[tm] Pigment Powder: 180,,7Dyes[tm] Pigment Powder: 180,,7Dyes[tm] Pigment Powder: 180,,7Dyes[tm] Pigment Powder: 180,,7Dyes[tm] Pigment Powder: 180,,7Dyes[tm] Pigment Powder: 180,,7Dyes[tm] Pigment Powder: 180,,7Dyes[tm] Pigment Powder: 180,,7Dyes[tm] Pigment Powder: 180,,7Dyes[tm] Pigment Powder: 180,,7Dyes[tm] Pigment Powder: 180,,7Dyes[tm] Pigment Powder: 180,,7Dyes[tm] Pigment Powder: 180,,7Dyes[tm] Pigment Powder: 180

modDyeRgb_38_61_64,item_modifiers,mod,,,7Dyes[tm] Dye: 188-040-025 ,,7Dyes[tm] Dye: 188-040-025 ,7Dyes[tm] Dye: 188-040-025 ,7Dyes[tm] Dye: 188-040-025 ,7Dyes[tm] Dye: 188-040-025 ,7Dyes[tm] Dye: 188-040-025 ,7Dyes[tm] Dye: 188-040-025 ,7Dyes[tm] Dye: 188-040-025 ,7Dyes[tm] Dye: 188-040-025 ,7Dyes[tm] Dye: 188-040-025 ,7Dyes[tm] Dye: 188-040-025 ,7Dyes[tm] Dye: 188-040-025 ,7Dyes[tm] Dye: 188-040-025 ,7Dyes[tm] Dye: 188-040-025 
modDyeRgb_77_121_128,item_modifiers,mod,,,7Dyes[tm] Dye: 188-040-050 ,,7Dyes[tm] Dye: 188-040-050 ,7Dyes[tm] Dye: 188-040-050 ,7Dyes[tm] Dye: 188-040-050 ,7Dyes[tm] Dye: 188-040-050 ,7Dyes[tm] Dye: 188-040-050 ,7Dyes[tm] Dye: 188-040-050 ,7Dyes[tm] Dye: 188-040-050 ,7Dyes[tm] Dye: 188-040-050 ,7Dyes[tm] Dye: 188-040-050 ,7Dyes[tm] Dye: 188-040-050 ,7Dyes[tm] Dye: 188-040-050 ,7Dyes[tm] Dye: 188-040-050 ,7Dyes[tm] Dye: 188-040-050 
modDyeRgb_115_182_191,item_modifiers,mod,,,7Dyes[tm] Dye: 188-040-075 ,,7Dyes[tm] Dye: 188-040-075 ,7Dyes[tm] Dye: 188-040-075 ,7Dyes[tm] Dye: 188-040-075 ,7Dyes[tm] Dye: 188-040-075 ,7Dyes[tm] Dye: 188-040-075 ,7Dyes[tm] Dye: 188-040-075 ,7Dyes[tm] Dye: 188-040-075 ,7Dyes[tm] Dye: 188-040-075 ,7Dyes[tm] Dye: 188-040-075 ,7Dyes[tm] Dye: 188-040-075 ,7Dyes[tm] Dye: 188-040-075 ,7Dyes[tm] Dye: 188-040-075 ,7Dyes[tm] Dye: 188-040-075 
modDyeRgb_154_242_255,item_modifiers,mod,,,7Dyes[tm] Dye: 188-040-100 ,,7Dyes[tm] Dye: 188-040-100 ,7Dyes[tm] Dye: 188-040-100 ,7Dyes[tm] Dye: 188-040-100 ,7Dyes[tm] Dye: 188-040-100 ,7Dyes[tm] Dye: 188-040-100 ,7Dyes[tm] Dye: 188-040-100 ,7Dyes[tm] Dye: 188-040-100 ,7Dyes[tm] Dye: 188-040-100 ,7Dyes[tm] Dye: 188-040-100 ,7Dyes[tm] Dye: 188-040-100 ,7Dyes[tm] Dye: 188-040-100 ,7Dyes[tm] Dye: 188-040-100 ,7Dyes[tm] Dye: 188-040-100 
modDyeRgb_24_59_64,item_modifiers,mod,,,7Dyes[tm] Dye: 188-063-025 ,,7Dyes[tm] Dye: 188-063-025 ,7Dyes[tm] Dye: 188-063-025 ,7Dyes[tm] Dye: 188-063-025 ,7Dyes[tm] Dye: 188-063-025 ,7Dyes[tm] Dye: 188-063-025 ,7Dyes[tm] Dye: 188-063-025 ,7Dyes[tm] Dye: 188-063-025 ,7Dyes[tm] Dye: 188-063-025 ,7Dyes[tm] Dye: 188-063-025 ,7Dyes[tm] Dye: 188-063-025 ,7Dyes[tm] Dye: 188-063-025 ,7Dyes[tm] Dye: 188-063-025 ,7Dyes[tm] Dye: 188-063-025 
modDyeRgb_47_117_128,item_modifiers,mod,,,7Dyes[tm] Dye: 188-063-050 ,,7Dyes[tm] Dye: 188-063-050 ,7Dyes[tm] Dye: 188-063-050 ,7Dyes[tm] Dye: 188-063-050 ,7Dyes[tm] Dye: 188-063-050 ,7Dyes[tm] Dye: 188-063-050 ,7Dyes[tm] Dye: 188-063-050 ,7Dyes[tm] Dye: 188-063-050 ,7Dyes[tm] Dye: 188-063-050 ,7Dyes[tm] Dye: 188-063-050 ,7Dyes[tm] Dye: 188-063-050 ,7Dyes[tm] Dye: 188-063-050 ,7Dyes[tm] Dye: 188-063-050 ,7Dyes[tm] Dye: 188-063-050 
modDyeRgb_71_176_191,item_modifiers,mod,,,7Dyes[tm] Dye: 188-063-075 ,,7Dyes[tm] Dye: 188-063-075 ,7Dyes[tm] Dye: 188-063-075 ,7Dyes[tm] Dye: 188-063-075 ,7Dyes[tm] Dye: 188-063-075 ,7Dyes[tm] Dye: 188-063-075 ,7Dyes[tm] Dye: 188-063-075 ,7Dyes[tm] Dye: 188-063-075 ,7Dyes[tm] Dye: 188-063-075 ,7Dyes[tm] Dye: 188-063-075 ,7Dyes[tm] Dye: 188-063-075 ,7Dyes[tm] Dye: 188-063-075 ,7Dyes[tm] Dye: 188-063-075 ,7Dyes[tm] Dye: 188-063-075 
modDyeRgb_94_235_255,item_modifiers,mod,,,7Dyes[tm] Dye: 188-063-100 ,,7Dyes[tm] Dye: 188-063-100 ,7Dyes[tm] Dye: 188-063-100 ,7Dyes[tm] Dye: 188-063-100 ,7Dyes[tm] Dye: 188-063-100 ,7Dyes[tm] Dye: 188-063-100 ,7Dyes[tm] Dye: 188-063-100 ,7Dyes[tm] Dye: 188-063-100 ,7Dyes[tm] Dye: 188-063-100 ,7Dyes[tm] Dye: 188-063-100 ,7Dyes[tm] Dye: 188-063-100 ,7Dyes[tm] Dye: 188-063-100 ,7Dyes[tm] Dye: 188-063-100 ,7Dyes[tm] Dye: 188-063-100 
modDyeRgb_11_57_64,item_modifiers,mod,,,7Dyes[tm] Dye: 188-083-025 ,,7Dyes[tm] Dye: 188-083-025 ,7Dyes[tm] Dye: 188-083-025 ,7Dyes[tm] Dye: 188-083-025 ,7Dyes[tm] Dye: 188-083-025 ,7Dyes[tm] Dye: 188-083-025 ,7Dyes[tm] Dye: 188-083-025 ,7Dyes[tm] Dye: 188-083-025 ,7Dyes[tm] Dye: 188-083-025 ,7Dyes[tm] Dye: 188-083-025 ,7Dyes[tm] Dye: 188-083-025 ,7Dyes[tm] Dye: 188-083-025 ,7Dyes[tm] Dye: 188-083-025 ,7Dyes[tm] Dye: 188-083-025 
modDyeRgb_22_114_128,item_modifiers,mod,,,7Dyes[tm] Dye: 188-083-050 ,,7Dyes[tm] Dye: 188-083-050 ,7Dyes[tm] Dye: 188-083-050 ,7Dyes[tm] Dye: 188-083-050 ,7Dyes[tm] Dye: 188-083-050 ,7Dyes[tm] Dye: 188-083-050 ,7Dyes[tm] Dye: 188-083-050 ,7Dyes[tm] Dye: 188-083-050 ,7Dyes[tm] Dye: 188-083-050 ,7Dyes[tm] Dye: 188-083-050 ,7Dyes[tm] Dye: 188-083-050 ,7Dyes[tm] Dye: 188-083-050 ,7Dyes[tm] Dye: 188-083-050 ,7Dyes[tm] Dye: 188-083-050 
modDyeRgb_33_172_191,item_modifiers,mod,,,7Dyes[tm] Dye: 188-083-075 ,,7Dyes[tm] Dye: 188-083-075 ,7Dyes[tm] Dye: 188-083-075 ,7Dyes[tm] Dye: 188-083-075 ,7Dyes[tm] Dye: 188-083-075 ,7Dyes[tm] Dye: 188-083-075 ,7Dyes[tm] Dye: 188-083-075 ,7Dyes[tm] Dye: 188-083-075 ,7Dyes[tm] Dye: 188-083-075 ,7Dyes[tm] Dye: 188-083-075 ,7Dyes[tm] Dye: 188-083-075 ,7Dyes[tm] Dye: 188-083-075 ,7Dyes[tm] Dye: 188-083-075 ,7Dyes[tm] Dye: 188-083-075 
modDyeRgb_45_229_255,item_modifiers,mod,,,7Dyes[tm] Dye: 188-083-100 ,,7Dyes[tm] Dye: 188-083-100 ,7Dyes[tm] Dye: 188-083-100 ,7Dyes[tm] Dye: 188-083-100 ,7Dyes[tm] Dye: 188-083-100 ,7Dyes[tm] Dye: 188-083-100 ,7Dyes[tm] Dye: 188-083-100 ,7Dyes[tm] Dye: 188-083-100 ,7Dyes[tm] Dye: 188-083-100 ,7Dyes[tm] Dye: 188-083-100 ,7Dyes[tm] Dye: 188-083-100 ,7Dyes[tm] Dye: 188-083-100 ,7Dyes[tm] Dye: 188-083-100 ,7Dyes[tm] Dye: 188-083-100 
modDyeRgb_0_56_64,item_modifiers,mod,,,7Dyes[tm] Dye: 188-100-025 ,,7Dyes[tm] Dye: 188-100-025 ,7Dyes[tm] Dye: 188-100-025 ,7Dyes[tm] Dye: 188-100-025 ,7Dyes[tm] Dye: 188-100-025 ,7Dyes[tm] Dye: 188-100-025 ,7Dyes[tm] Dye: 188-100-025 ,7Dyes[tm] Dye: 188-100-025 ,7Dyes[tm] Dye: 188-100-025 ,7Dyes[tm] Dye: 188-100-025 ,7Dyes[tm] Dye: 188-100-025 ,7Dyes[tm] Dye: 188-100-025 ,7Dyes[tm] Dye: 188-100-025 ,7Dyes[tm] Dye: 188-100-025 
modDyeRgb_0_112_128,item_modifiers,mod,,,7Dyes[tm] Dye: 188-100-050 ,,7Dyes[tm] Dye: 188-100-050 ,7Dyes[tm] Dye: 188-100-050 ,7Dyes[tm] Dye: 188-100-050 ,7Dyes[tm] Dye: 188-100-050 ,7Dyes[tm] Dye: 188-100-050 ,7Dyes[tm] Dye: 188-100-050 ,7Dyes[tm] Dye: 188-100-050 ,7Dyes[tm] Dye: 188-100-050 ,7Dyes[tm] Dye: 188-100-050 ,7Dyes[tm] Dye: 188-100-050 ,7Dyes[tm] Dye: 188-100-050 ,7Dyes[tm] Dye: 188-100-050 ,7Dyes[tm] Dye: 188-100-050 
modDyeRgb_0_167_191,item_modifiers,mod,,,7Dyes[tm] Dye: 188-100-075 ,,7Dyes[tm] Dye: 188-100-075 ,7Dyes[tm] Dye: 188-100-075 ,7Dyes[tm] Dye: 188-100-075 ,7Dyes[tm] Dye: 188-100-075 ,7Dyes[tm] Dye: 188-100-075 ,7Dyes[tm] Dye: 188-100-075 ,7Dyes[tm] Dye: 188-100-075 ,7Dyes[tm] Dye: 188-100-075 ,7Dyes[tm] Dye: 188-100-075 ,7Dyes[tm] Dye: 188-100-075 ,7Dyes[tm] Dye: 188-100-075 ,7Dyes[tm] Dye: 188-100-075 ,7Dyes[tm] Dye: 188-100-075 
modPigmentRgb_0_223_255,item_modifiers,mod,,,7Dyes[tm] Dye: 188-100-100 (Pigment) ,,7Dyes[tm] Dye: 188-100-100 (Pigment) ,7Dyes[tm] Dye: 188-100-100 (Pigment) ,7Dyes[tm] Dye: 188-100-100 (Pigment) ,7Dyes[tm] Dye: 188-100-100 (Pigment) ,7Dyes[tm] Dye: 188-100-100 (Pigment) ,7Dyes[tm] Dye: 188-100-100 (Pigment) ,7Dyes[tm] Dye: 188-100-100 (Pigment) ,7Dyes[tm] Dye: 188-100-100 (Pigment) ,7Dyes[tm] Dye: 188-100-100 (Pigment) ,7Dyes[tm] Dye: 188-100-100 (Pigment) ,7Dyes[tm] Dye: 188-100-100 (Pigment) ,7Dyes[tm] Dye: 188-100-100 (Pigment) ,7Dyes[tm] Dye: 188-100-100 (Pigment) 
pigment_dust_rgb0_223_255,items,Item,,,7Dyes[tm] Pigment Powder: 188,,7Dyes[tm] Pigment Powder: 188,,7Dyes[tm] Pigment Powder: 188,,7Dyes[tm] Pigment Powder: 188,,7Dyes[tm] Pigment Powder: 188,,7Dyes[tm] Pigment Powder: 188,,7Dyes[tm] Pigment Powder: 188,,7Dyes[tm] Pigment Powder: 188,,7Dyes[tm] Pigment Powder: 188,,7Dyes[tm] Pigment Powder: 188,,7Dyes[tm] Pigment Powder: 188,,7Dyes[tm] Pigment Powder: 188,,7Dyes[tm] Pigment Powder: 188,,7Dyes[tm] Pigment Powder: 188

modDyeRgb_38_57_64,item_modifiers,mod,,,7Dyes[tm] Dye: 195-040-025 ,,7Dyes[tm] Dye: 195-040-025 ,7Dyes[tm] Dye: 195-040-025 ,7Dyes[tm] Dye: 195-040-025 ,7Dyes[tm] Dye: 195-040-025 ,7Dyes[tm] Dye: 195-040-025 ,7Dyes[tm] Dye: 195-040-025 ,7Dyes[tm] Dye: 195-040-025 ,7Dyes[tm] Dye: 195-040-025 ,7Dyes[tm] Dye: 195-040-025 ,7Dyes[tm] Dye: 195-040-025 ,7Dyes[tm] Dye: 195-040-025 ,7Dyes[tm] Dye: 195-040-025 ,7Dyes[tm] Dye: 195-040-025 
modDyeRgb_77_115_128,item_modifiers,mod,,,7Dyes[tm] Dye: 195-040-050 ,,7Dyes[tm] Dye: 195-040-050 ,7Dyes[tm] Dye: 195-040-050 ,7Dyes[tm] Dye: 195-040-050 ,7Dyes[tm] Dye: 195-040-050 ,7Dyes[tm] Dye: 195-040-050 ,7Dyes[tm] Dye: 195-040-050 ,7Dyes[tm] Dye: 195-040-050 ,7Dyes[tm] Dye: 195-040-050 ,7Dyes[tm] Dye: 195-040-050 ,7Dyes[tm] Dye: 195-040-050 ,7Dyes[tm] Dye: 195-040-050 ,7Dyes[tm] Dye: 195-040-050 ,7Dyes[tm] Dye: 195-040-050 
modDyeRgb_115_172_191,item_modifiers,mod,,,7Dyes[tm] Dye: 195-040-075 ,,7Dyes[tm] Dye: 195-040-075 ,7Dyes[tm] Dye: 195-040-075 ,7Dyes[tm] Dye: 195-040-075 ,7Dyes[tm] Dye: 195-040-075 ,7Dyes[tm] Dye: 195-040-075 ,7Dyes[tm] Dye: 195-040-075 ,7Dyes[tm] Dye: 195-040-075 ,7Dyes[tm] Dye: 195-040-075 ,7Dyes[tm] Dye: 195-040-075 ,7Dyes[tm] Dye: 195-040-075 ,7Dyes[tm] Dye: 195-040-075 ,7Dyes[tm] Dye: 195-040-075 ,7Dyes[tm] Dye: 195-040-075 
modDyeRgb_154_230_255,item_modifiers,mod,,,7Dyes[tm] Dye: 195-040-100 ,,7Dyes[tm] Dye: 195-040-100 ,7Dyes[tm] Dye: 195-040-100 ,7Dyes[tm] Dye: 195-040-100 ,7Dyes[tm] Dye: 195-040-100 ,7Dyes[tm] Dye: 195-040-100 ,7Dyes[tm] Dye: 195-040-100 ,7Dyes[tm] Dye: 195-040-100 ,7Dyes[tm] Dye: 195-040-100 ,7Dyes[tm] Dye: 195-040-100 ,7Dyes[tm] Dye: 195-040-100 ,7Dyes[tm] Dye: 195-040-100 ,7Dyes[tm] Dye: 195-040-100 ,7Dyes[tm] Dye: 195-040-100 
modDyeRgb_24_54_64,item_modifiers,mod,,,7Dyes[tm] Dye: 195-063-025 ,,7Dyes[tm] Dye: 195-063-025 ,7Dyes[tm] Dye: 195-063-025 ,7Dyes[tm] Dye: 195-063-025 ,7Dyes[tm] Dye: 195-063-025 ,7Dyes[tm] Dye: 195-063-025 ,7Dyes[tm] Dye: 195-063-025 ,7Dyes[tm] Dye: 195-063-025 ,7Dyes[tm] Dye: 195-063-025 ,7Dyes[tm] Dye: 195-063-025 ,7Dyes[tm] Dye: 195-063-025 ,7Dyes[tm] Dye: 195-063-025 ,7Dyes[tm] Dye: 195-063-025 ,7Dyes[tm] Dye: 195-063-025 
modDyeRgb_47_107_128,item_modifiers,mod,,,7Dyes[tm] Dye: 195-063-050 ,,7Dyes[tm] Dye: 195-063-050 ,7Dyes[tm] Dye: 195-063-050 ,7Dyes[tm] Dye: 195-063-050 ,7Dyes[tm] Dye: 195-063-050 ,7Dyes[tm] Dye: 195-063-050 ,7Dyes[tm] Dye: 195-063-050 ,7Dyes[tm] Dye: 195-063-050 ,7Dyes[tm] Dye: 195-063-050 ,7Dyes[tm] Dye: 195-063-050 ,7Dyes[tm] Dye: 195-063-050 ,7Dyes[tm] Dye: 195-063-050 ,7Dyes[tm] Dye: 195-063-050 ,7Dyes[tm] Dye: 195-063-050 
modDyeRgb_71_161_191,item_modifiers,mod,,,7Dyes[tm] Dye: 195-063-075 ,,7Dyes[tm] Dye: 195-063-075 ,7Dyes[tm] Dye: 195-063-075 ,7Dyes[tm] Dye: 195-063-075 ,7Dyes[tm] Dye: 195-063-075 ,7Dyes[tm] Dye: 195-063-075 ,7Dyes[tm] Dye: 195-063-075 ,7Dyes[tm] Dye: 195-063-075 ,7Dyes[tm] Dye: 195-063-075 ,7Dyes[tm] Dye: 195-063-075 ,7Dyes[tm] Dye: 195-063-075 ,7Dyes[tm] Dye: 195-063-075 ,7Dyes[tm] Dye: 195-063-075 ,7Dyes[tm] Dye: 195-063-075 
modDyeRgb_94_215_255,item_modifiers,mod,,,7Dyes[tm] Dye: 195-063-100 ,,7Dyes[tm] Dye: 195-063-100 ,7Dyes[tm] Dye: 195-063-100 ,7Dyes[tm] Dye: 195-063-100 ,7Dyes[tm] Dye: 195-063-100 ,7Dyes[tm] Dye: 195-063-100 ,7Dyes[tm] Dye: 195-063-100 ,7Dyes[tm] Dye: 195-063-100 ,7Dyes[tm] Dye: 195-063-100 ,7Dyes[tm] Dye: 195-063-100 ,7Dyes[tm] Dye: 195-063-100 ,7Dyes[tm] Dye: 195-063-100 ,7Dyes[tm] Dye: 195-063-100 ,7Dyes[tm] Dye: 195-063-100 
modDyeRgb_11_51_64,item_modifiers,mod,,,7Dyes[tm] Dye: 195-083-025 ,,7Dyes[tm] Dye: 195-083-025 ,7Dyes[tm] Dye: 195-083-025 ,7Dyes[tm] Dye: 195-083-025 ,7Dyes[tm] Dye: 195-083-025 ,7Dyes[tm] Dye: 195-083-025 ,7Dyes[tm] Dye: 195-083-025 ,7Dyes[tm] Dye: 195-083-025 ,7Dyes[tm] Dye: 195-083-025 ,7Dyes[tm] Dye: 195-083-025 ,7Dyes[tm] Dye: 195-083-025 ,7Dyes[tm] Dye: 195-083-025 ,7Dyes[tm] Dye: 195-083-025 ,7Dyes[tm] Dye: 195-083-025 
modDyeRgb_22_101_128,item_modifiers,mod,,,7Dyes[tm] Dye: 195-083-050 ,,7Dyes[tm] Dye: 195-083-050 ,7Dyes[tm] Dye: 195-083-050 ,7Dyes[tm] Dye: 195-083-050 ,7Dyes[tm] Dye: 195-083-050 ,7Dyes[tm] Dye: 195-083-050 ,7Dyes[tm] Dye: 195-083-050 ,7Dyes[tm] Dye: 195-083-050 ,7Dyes[tm] Dye: 195-083-050 ,7Dyes[tm] Dye: 195-083-050 ,7Dyes[tm] Dye: 195-083-050 ,7Dyes[tm] Dye: 195-083-050 ,7Dyes[tm] Dye: 195-083-050 ,7Dyes[tm] Dye: 195-083-050 
modDyeRgb_33_152_191,item_modifiers,mod,,,7Dyes[tm] Dye: 195-083-075 ,,7Dyes[tm] Dye: 195-083-075 ,7Dyes[tm] Dye: 195-083-075 ,7Dyes[tm] Dye: 195-083-075 ,7Dyes[tm] Dye: 195-083-075 ,7Dyes[tm] Dye: 195-083-075 ,7Dyes[tm] Dye: 195-083-075 ,7Dyes[tm] Dye: 195-083-075 ,7Dyes[tm] Dye: 195-083-075 ,7Dyes[tm] Dye: 195-083-075 ,7Dyes[tm] Dye: 195-083-075 ,7Dyes[tm] Dye: 195-083-075 ,7Dyes[tm] Dye: 195-083-075 ,7Dyes[tm] Dye: 195-083-075 
modDyeRgb_45_202_255,item_modifiers,mod,,,7Dyes[tm] Dye: 195-083-100 ,,7Dyes[tm] Dye: 195-083-100 ,7Dyes[tm] Dye: 195-083-100 ,7Dyes[tm] Dye: 195-083-100 ,7Dyes[tm] Dye: 195-083-100 ,7Dyes[tm] Dye: 195-083-100 ,7Dyes[tm] Dye: 195-083-100 ,7Dyes[tm] Dye: 195-083-100 ,7Dyes[tm] Dye: 195-083-100 ,7Dyes[tm] Dye: 195-083-100 ,7Dyes[tm] Dye: 195-083-100 ,7Dyes[tm] Dye: 195-083-100 ,7Dyes[tm] Dye: 195-083-100 ,7Dyes[tm] Dye: 195-083-100 
modDyeRgb_0_48_64,item_modifiers,mod,,,7Dyes[tm] Dye: 195-100-025 ,,7Dyes[tm] Dye: 195-100-025 ,7Dyes[tm] Dye: 195-100-025 ,7Dyes[tm] Dye: 195-100-025 ,7Dyes[tm] Dye: 195-100-025 ,7Dyes[tm] Dye: 195-100-025 ,7Dyes[tm] Dye: 195-100-025 ,7Dyes[tm] Dye: 195-100-025 ,7Dyes[tm] Dye: 195-100-025 ,7Dyes[tm] Dye: 195-100-025 ,7Dyes[tm] Dye: 195-100-025 ,7Dyes[tm] Dye: 195-100-025 ,7Dyes[tm] Dye: 195-100-025 ,7Dyes[tm] Dye: 195-100-025 
modDyeRgb_0_96_128,item_modifiers,mod,,,7Dyes[tm] Dye: 195-100-050 ,,7Dyes[tm] Dye: 195-100-050 ,7Dyes[tm] Dye: 195-100-050 ,7Dyes[tm] Dye: 195-100-050 ,7Dyes[tm] Dye: 195-100-050 ,7Dyes[tm] Dye: 195-100-050 ,7Dyes[tm] Dye: 195-100-050 ,7Dyes[tm] Dye: 195-100-050 ,7Dyes[tm] Dye: 195-100-050 ,7Dyes[tm] Dye: 195-100-050 ,7Dyes[tm] Dye: 195-100-050 ,7Dyes[tm] Dye: 195-100-050 ,7Dyes[tm] Dye: 195-100-050 ,7Dyes[tm] Dye: 195-100-050 
modDyeRgb_0_143_191,item_modifiers,mod,,,7Dyes[tm] Dye: 195-100-075 ,,7Dyes[tm] Dye: 195-100-075 ,7Dyes[tm] Dye: 195-100-075 ,7Dyes[tm] Dye: 195-100-075 ,7Dyes[tm] Dye: 195-100-075 ,7Dyes[tm] Dye: 195-100-075 ,7Dyes[tm] Dye: 195-100-075 ,7Dyes[tm] Dye: 195-100-075 ,7Dyes[tm] Dye: 195-100-075 ,7Dyes[tm] Dye: 195-100-075 ,7Dyes[tm] Dye: 195-100-075 ,7Dyes[tm] Dye: 195-100-075 ,7Dyes[tm] Dye: 195-100-075 ,7Dyes[tm] Dye: 195-100-075 
modPigmentRgb_0_191_255,item_modifiers,mod,,,7Dyes[tm] Dye: 195-100-100 (Pigment) ,,7Dyes[tm] Dye: 195-100-100 (Pigment) ,7Dyes[tm] Dye: 195-100-100 (Pigment) ,7Dyes[tm] Dye: 195-100-100 (Pigment) ,7Dyes[tm] Dye: 195-100-100 (Pigment) ,7Dyes[tm] Dye: 195-100-100 (Pigment) ,7Dyes[tm] Dye: 195-100-100 (Pigment) ,7Dyes[tm] Dye: 195-100-100 (Pigment) ,7Dyes[tm] Dye: 195-100-100 (Pigment) ,7Dyes[tm] Dye: 195-100-100 (Pigment) ,7Dyes[tm] Dye: 195-100-100 (Pigment) ,7Dyes[tm] Dye: 195-100-100 (Pigment) ,7Dyes[tm] Dye: 195-100-100 (Pigment) ,7Dyes[tm] Dye: 195-100-100 (Pigment) 
pigment_dust_rgb0_191_255,items,Item,,,7Dyes[tm] Pigment Powder: 195,,7Dyes[tm] Pigment Powder: 195,,7Dyes[tm] Pigment Powder: 195,,7Dyes[tm] Pigment Powder: 195,,7Dyes[tm] Pigment Powder: 195,,7Dyes[tm] Pigment Powder: 195,,7Dyes[tm] Pigment Powder: 195,,7Dyes[tm] Pigment Powder: 195,,7Dyes[tm] Pigment Powder: 195,,7Dyes[tm] Pigment Powder: 195,,7Dyes[tm] Pigment Powder: 195,,7Dyes[tm] Pigment Powder: 195,,7Dyes[tm] Pigment Powder: 195,,7Dyes[tm] Pigment Powder: 195

modDyeRgb_38_54_64,item_modifiers,mod,,,7Dyes[tm] Dye: 202-040-025 ,,7Dyes[tm] Dye: 202-040-025 ,7Dyes[tm] Dye: 202-040-025 ,7Dyes[tm] Dye: 202-040-025 ,7Dyes[tm] Dye: 202-040-025 ,7Dyes[tm] Dye: 202-040-025 ,7Dyes[tm] Dye: 202-040-025 ,7Dyes[tm] Dye: 202-040-025 ,7Dyes[tm] Dye: 202-040-025 ,7Dyes[tm] Dye: 202-040-025 ,7Dyes[tm] Dye: 202-040-025 ,7Dyes[tm] Dye: 202-040-025 ,7Dyes[tm] Dye: 202-040-025 ,7Dyes[tm] Dye: 202-040-025 
modDyeRgb_77_109_128,item_modifiers,mod,,,7Dyes[tm] Dye: 202-040-050 ,,7Dyes[tm] Dye: 202-040-050 ,7Dyes[tm] Dye: 202-040-050 ,7Dyes[tm] Dye: 202-040-050 ,7Dyes[tm] Dye: 202-040-050 ,7Dyes[tm] Dye: 202-040-050 ,7Dyes[tm] Dye: 202-040-050 ,7Dyes[tm] Dye: 202-040-050 ,7Dyes[tm] Dye: 202-040-050 ,7Dyes[tm] Dye: 202-040-050 ,7Dyes[tm] Dye: 202-040-050 ,7Dyes[tm] Dye: 202-040-050 ,7Dyes[tm] Dye: 202-040-050 ,7Dyes[tm] Dye: 202-040-050 
modDyeRgb_115_163_191,item_modifiers,mod,,,7Dyes[tm] Dye: 202-040-075 ,,7Dyes[tm] Dye: 202-040-075 ,7Dyes[tm] Dye: 202-040-075 ,7Dyes[tm] Dye: 202-040-075 ,7Dyes[tm] Dye: 202-040-075 ,7Dyes[tm] Dye: 202-040-075 ,7Dyes[tm] Dye: 202-040-075 ,7Dyes[tm] Dye: 202-040-075 ,7Dyes[tm] Dye: 202-040-075 ,7Dyes[tm] Dye: 202-040-075 ,7Dyes[tm] Dye: 202-040-075 ,7Dyes[tm] Dye: 202-040-075 ,7Dyes[tm] Dye: 202-040-075 ,7Dyes[tm] Dye: 202-040-075 
